"key_ID","year","directorate_general_ID","directorate_general","directorate_general_code","member_state_ID","member_state","member_state_code","case_type_ID","case_type","count_cases"
1747,2002,2,"Agriculture and Rural Development","AGRI",1,"Belgium","BE",1,"Scheme",8
1750,2002,2,"Agriculture and Rural Development","AGRI",2,"France","FR",1,"Scheme",58
1753,2002,2,"Agriculture and Rural Development","AGRI",3,"Germany","DE",1,"Scheme",47
1756,2002,2,"Agriculture and Rural Development","AGRI",4,"Italy","IT",1,"Scheme",63
1759,2002,2,"Agriculture and Rural Development","AGRI",5,"Luxembourg","LU",1,"Scheme",2
1762,2002,2,"Agriculture and Rural Development","AGRI",6,"Netherlands","NL",1,"Scheme",23
1765,2002,2,"Agriculture and Rural Development","AGRI",7,"Denmark","DK",1,"Scheme",7
1768,2002,2,"Agriculture and Rural Development","AGRI",8,"Ireland","IE",1,"Scheme",4
1771,2002,2,"Agriculture and Rural Development","AGRI",9,"United Kingdom","UK",1,"Scheme",29
1774,2002,2,"Agriculture and Rural Development","AGRI",10,"Greece","EL",1,"Scheme",6
1777,2002,2,"Agriculture and Rural Development","AGRI",11,"Portugal","PT",1,"Scheme",2
1780,2002,2,"Agriculture and Rural Development","AGRI",12,"Spain","ES",1,"Scheme",41
1781,2002,2,"Agriculture and Rural Development","AGRI",12,"Spain","ES",2,"Individual application",2
1783,2002,2,"Agriculture and Rural Development","AGRI",13,"Austria","AT",1,"Scheme",5
1784,2002,2,"Agriculture and Rural Development","AGRI",13,"Austria","AT",2,"Individual application",1
1786,2002,2,"Agriculture and Rural Development","AGRI",14,"Finland","FI",1,"Scheme",5
1789,2002,2,"Agriculture and Rural Development","AGRI",15,"Sweden","SE",1,"Scheme",2
1792,2002,3,"Maritime Affairs and Fisheries","MARE",1,"Belgium","BE",1,"Scheme",3
1795,2002,3,"Maritime Affairs and Fisheries","MARE",2,"France","FR",1,"Scheme",1
1798,2002,3,"Maritime Affairs and Fisheries","MARE",3,"Germany","DE",1,"Scheme",6
1801,2002,3,"Maritime Affairs and Fisheries","MARE",4,"Italy","IT",1,"Scheme",27
1807,2002,3,"Maritime Affairs and Fisheries","MARE",6,"Netherlands","NL",1,"Scheme",5
1810,2002,3,"Maritime Affairs and Fisheries","MARE",7,"Denmark","DK",1,"Scheme",2
1813,2002,3,"Maritime Affairs and Fisheries","MARE",8,"Ireland","IE",1,"Scheme",1
1822,2002,3,"Maritime Affairs and Fisheries","MARE",11,"Portugal","PT",1,"Scheme",9
1825,2002,3,"Maritime Affairs and Fisheries","MARE",12,"Spain","ES",1,"Scheme",14
1834,2002,3,"Maritime Affairs and Fisheries","MARE",15,"Sweden","SE",1,"Scheme",1
1837,2003,1,"Competition","COMP",1,"Belgium","BE",1,"Scheme",22
1838,2003,1,"Competition","COMP",1,"Belgium","BE",2,"Individual application",2
1839,2003,1,"Competition","COMP",1,"Belgium","BE",3,"Ad hoc",7
1840,2003,1,"Competition","COMP",2,"France","FR",1,"Scheme",24
1841,2003,1,"Competition","COMP",2,"France","FR",2,"Individual application",5
1842,2003,1,"Competition","COMP",2,"France","FR",3,"Ad hoc",19
1843,2003,1,"Competition","COMP",3,"Germany","DE",1,"Scheme",63
1844,2003,1,"Competition","COMP",3,"Germany","DE",2,"Individual application",11
1845,2003,1,"Competition","COMP",3,"Germany","DE",3,"Ad hoc",22
1846,2003,1,"Competition","COMP",4,"Italy","IT",1,"Scheme",110
1847,2003,1,"Competition","COMP",4,"Italy","IT",2,"Individual application",3
1848,2003,1,"Competition","COMP",4,"Italy","IT",3,"Ad hoc",13
1849,2003,1,"Competition","COMP",5,"Luxembourg","LU",1,"Scheme",2
1852,2003,1,"Competition","COMP",6,"Netherlands","NL",1,"Scheme",19
1853,2003,1,"Competition","COMP",6,"Netherlands","NL",2,"Individual application",3
1854,2003,1,"Competition","COMP",6,"Netherlands","NL",3,"Ad hoc",8
1855,2003,1,"Competition","COMP",7,"Denmark","DK",1,"Scheme",11
1857,2003,1,"Competition","COMP",7,"Denmark","DK",3,"Ad hoc",2
1858,2003,1,"Competition","COMP",8,"Ireland","IE",1,"Scheme",8
1861,2003,1,"Competition","COMP",9,"United Kingdom","UK",1,"Scheme",91
1862,2003,1,"Competition","COMP",9,"United Kingdom","UK",2,"Individual application",2
1863,2003,1,"Competition","COMP",9,"United Kingdom","UK",3,"Ad hoc",7
1864,2003,1,"Competition","COMP",10,"Greece","EL",1,"Scheme",11
1866,2003,1,"Competition","COMP",10,"Greece","EL",3,"Ad hoc",4
1867,2003,1,"Competition","COMP",11,"Portugal","PT",1,"Scheme",7
1869,2003,1,"Competition","COMP",11,"Portugal","PT",3,"Ad hoc",2
1870,2003,1,"Competition","COMP",12,"Spain","ES",1,"Scheme",35
1871,2003,1,"Competition","COMP",12,"Spain","ES",2,"Individual application",1
1872,2003,1,"Competition","COMP",12,"Spain","ES",3,"Ad hoc",9
1873,2003,1,"Competition","COMP",13,"Austria","AT",1,"Scheme",9
1874,2003,1,"Competition","COMP",13,"Austria","AT",2,"Individual application",1
1876,2003,1,"Competition","COMP",14,"Finland","FI",1,"Scheme",5
1879,2003,1,"Competition","COMP",15,"Sweden","SE",1,"Scheme",10
1881,2003,1,"Competition","COMP",15,"Sweden","SE",3,"Ad hoc",1
1882,2003,2,"Agriculture and Rural Development","AGRI",1,"Belgium","BE",1,"Scheme",6
1885,2003,2,"Agriculture and Rural Development","AGRI",2,"France","FR",1,"Scheme",30
1888,2003,2,"Agriculture and Rural Development","AGRI",3,"Germany","DE",1,"Scheme",36
1889,2003,2,"Agriculture and Rural Development","AGRI",3,"Germany","DE",2,"Individual application",1
1891,2003,2,"Agriculture and Rural Development","AGRI",4,"Italy","IT",1,"Scheme",78
1892,2003,2,"Agriculture and Rural Development","AGRI",4,"Italy","IT",2,"Individual application",2
1897,2003,2,"Agriculture and Rural Development","AGRI",6,"Netherlands","NL",1,"Scheme",18
1900,2003,2,"Agriculture and Rural Development","AGRI",7,"Denmark","DK",1,"Scheme",4
1903,2003,2,"Agriculture and Rural Development","AGRI",8,"Ireland","IE",1,"Scheme",2
1906,2003,2,"Agriculture and Rural Development","AGRI",9,"United Kingdom","UK",1,"Scheme",24
1909,2003,2,"Agriculture and Rural Development","AGRI",10,"Greece","EL",1,"Scheme",3
1912,2003,2,"Agriculture and Rural Development","AGRI",11,"Portugal","PT",1,"Scheme",4
1915,2003,2,"Agriculture and Rural Development","AGRI",12,"Spain","ES",1,"Scheme",30
1918,2003,2,"Agriculture and Rural Development","AGRI",13,"Austria","AT",1,"Scheme",7
1921,2003,2,"Agriculture and Rural Development","AGRI",14,"Finland","FI",1,"Scheme",5
1924,2003,2,"Agriculture and Rural Development","AGRI",15,"Sweden","SE",1,"Scheme",1
1927,2003,3,"Maritime Affairs and Fisheries","MARE",1,"Belgium","BE",1,"Scheme",1
1930,2003,3,"Maritime Affairs and Fisheries","MARE",2,"France","FR",1,"Scheme",4
1933,2003,3,"Maritime Affairs and Fisheries","MARE",3,"Germany","DE",1,"Scheme",2
1936,2003,3,"Maritime Affairs and Fisheries","MARE",4,"Italy","IT",1,"Scheme",10
1942,2003,3,"Maritime Affairs and Fisheries","MARE",6,"Netherlands","NL",1,"Scheme",5
1951,2003,3,"Maritime Affairs and Fisheries","MARE",9,"United Kingdom","UK",1,"Scheme",6
1960,2003,3,"Maritime Affairs and Fisheries","MARE",12,"Spain","ES",1,"Scheme",1
1966,2003,3,"Maritime Affairs and Fisheries","MARE",14,"Finland","FI",1,"Scheme",1
1972,2004,1,"Competition","COMP",1,"Belgium","BE",1,"Scheme",30
1973,2004,1,"Competition","COMP",1,"Belgium","BE",2,"Individual application",3
1974,2004,1,"Competition","COMP",1,"Belgium","BE",3,"Ad hoc",3
1975,2004,1,"Competition","COMP",2,"France","FR",1,"Scheme",24
1976,2004,1,"Competition","COMP",2,"France","FR",2,"Individual application",6
1977,2004,1,"Competition","COMP",2,"France","FR",3,"Ad hoc",6
1978,2004,1,"Competition","COMP",3,"Germany","DE",1,"Scheme",71
1979,2004,1,"Competition","COMP",3,"Germany","DE",2,"Individual application",3
1980,2004,1,"Competition","COMP",3,"Germany","DE",3,"Ad hoc",14
1981,2004,1,"Competition","COMP",4,"Italy","IT",1,"Scheme",82
1982,2004,1,"Competition","COMP",4,"Italy","IT",2,"Individual application",2
1983,2004,1,"Competition","COMP",4,"Italy","IT",3,"Ad hoc",11
1984,2004,1,"Competition","COMP",5,"Luxembourg","LU",1,"Scheme",2
1987,2004,1,"Competition","COMP",6,"Netherlands","NL",1,"Scheme",17
1988,2004,1,"Competition","COMP",6,"Netherlands","NL",2,"Individual application",2
1989,2004,1,"Competition","COMP",6,"Netherlands","NL",3,"Ad hoc",7
1990,2004,1,"Competition","COMP",7,"Denmark","DK",1,"Scheme",13
1992,2004,1,"Competition","COMP",7,"Denmark","DK",3,"Ad hoc",1
1993,2004,1,"Competition","COMP",8,"Ireland","IE",1,"Scheme",13
1994,2004,1,"Competition","COMP",8,"Ireland","IE",2,"Individual application",1
1995,2004,1,"Competition","COMP",8,"Ireland","IE",3,"Ad hoc",2
1996,2004,1,"Competition","COMP",9,"United Kingdom","UK",1,"Scheme",81
1998,2004,1,"Competition","COMP",9,"United Kingdom","UK",3,"Ad hoc",3
1999,2004,1,"Competition","COMP",10,"Greece","EL",1,"Scheme",13
2001,2004,1,"Competition","COMP",10,"Greece","EL",3,"Ad hoc",1
2002,2004,1,"Competition","COMP",11,"Portugal","PT",1,"Scheme",4
2003,2004,1,"Competition","COMP",11,"Portugal","PT",2,"Individual application",4
2004,2004,1,"Competition","COMP",11,"Portugal","PT",3,"Ad hoc",3
2005,2004,1,"Competition","COMP",12,"Spain","ES",1,"Scheme",42
2006,2004,1,"Competition","COMP",12,"Spain","ES",2,"Individual application",1
2007,2004,1,"Competition","COMP",12,"Spain","ES",3,"Ad hoc",3
2008,2004,1,"Competition","COMP",13,"Austria","AT",1,"Scheme",11
2011,2004,1,"Competition","COMP",14,"Finland","FI",1,"Scheme",7
2013,2004,1,"Competition","COMP",14,"Finland","FI",3,"Ad hoc",1
2014,2004,1,"Competition","COMP",15,"Sweden","SE",1,"Scheme",6
2015,2004,1,"Competition","COMP",15,"Sweden","SE",2,"Individual application",1
2017,2004,1,"Competition","COMP",16,"Cyprus","CY",1,"Scheme",1
2020,2004,1,"Competition","COMP",17,"Czech Republic","CZ",1,"Scheme",16
2021,2004,1,"Competition","COMP",17,"Czech Republic","CZ",2,"Individual application",2
2022,2004,1,"Competition","COMP",17,"Czech Republic","CZ",3,"Ad hoc",3
2023,2004,1,"Competition","COMP",18,"Estonia","EE",1,"Scheme",6
2026,2004,1,"Competition","COMP",19,"Hungary","HU",1,"Scheme",7
2029,2004,1,"Competition","COMP",20,"Latvia","LV",1,"Scheme",2
2030,2004,1,"Competition","COMP",20,"Latvia","LV",2,"Individual application",1
2031,2004,1,"Competition","COMP",20,"Latvia","LV",3,"Ad hoc",1
2032,2004,1,"Competition","COMP",21,"Lithuania","LT",1,"Scheme",2
2034,2004,1,"Competition","COMP",21,"Lithuania","LT",3,"Ad hoc",1
2035,2004,1,"Competition","COMP",22,"Malta","MT",1,"Scheme",2
2038,2004,1,"Competition","COMP",23,"Poland","PL",1,"Scheme",25
2039,2004,1,"Competition","COMP",23,"Poland","PL",2,"Individual application",2
2040,2004,1,"Competition","COMP",23,"Poland","PL",3,"Ad hoc",6
2041,2004,1,"Competition","COMP",24,"Slovakia","SK",1,"Scheme",2
2042,2004,1,"Competition","COMP",24,"Slovakia","SK",2,"Individual application",2
2043,2004,1,"Competition","COMP",24,"Slovakia","SK",3,"Ad hoc",1
2044,2004,1,"Competition","COMP",25,"Slovenia","SI",1,"Scheme",3
2046,2004,1,"Competition","COMP",25,"Slovenia","SI",3,"Ad hoc",2
2047,2004,2,"Agriculture and Rural Development","AGRI",1,"Belgium","BE",1,"Scheme",10
2050,2004,2,"Agriculture and Rural Development","AGRI",2,"France","FR",1,"Scheme",31
2053,2004,2,"Agriculture and Rural Development","AGRI",3,"Germany","DE",1,"Scheme",32
2055,2004,2,"Agriculture and Rural Development","AGRI",3,"Germany","DE",3,"Ad hoc",1
2056,2004,2,"Agriculture and Rural Development","AGRI",4,"Italy","IT",1,"Scheme",148
2059,2004,2,"Agriculture and Rural Development","AGRI",5,"Luxembourg","LU",1,"Scheme",3
2062,2004,2,"Agriculture and Rural Development","AGRI",6,"Netherlands","NL",1,"Scheme",15
2065,2004,2,"Agriculture and Rural Development","AGRI",7,"Denmark","DK",1,"Scheme",6
2068,2004,2,"Agriculture and Rural Development","AGRI",8,"Ireland","IE",1,"Scheme",3
2071,2004,2,"Agriculture and Rural Development","AGRI",9,"United Kingdom","UK",1,"Scheme",24
2074,2004,2,"Agriculture and Rural Development","AGRI",10,"Greece","EL",1,"Scheme",3
2077,2004,2,"Agriculture and Rural Development","AGRI",11,"Portugal","PT",1,"Scheme",1
2080,2004,2,"Agriculture and Rural Development","AGRI",12,"Spain","ES",1,"Scheme",27
2083,2004,2,"Agriculture and Rural Development","AGRI",13,"Austria","AT",1,"Scheme",12
2086,2004,2,"Agriculture and Rural Development","AGRI",14,"Finland","FI",1,"Scheme",6
2089,2004,2,"Agriculture and Rural Development","AGRI",15,"Sweden","SE",1,"Scheme",2
2092,2004,2,"Agriculture and Rural Development","AGRI",16,"Cyprus","CY",1,"Scheme",1
2104,2004,2,"Agriculture and Rural Development","AGRI",20,"Latvia","LV",1,"Scheme",1
2107,2004,2,"Agriculture and Rural Development","AGRI",21,"Lithuania","LT",1,"Scheme",1
2125,2004,3,"Maritime Affairs and Fisheries","MARE",2,"France","FR",1,"Scheme",2
2131,2004,3,"Maritime Affairs and Fisheries","MARE",4,"Italy","IT",1,"Scheme",8
2137,2004,3,"Maritime Affairs and Fisheries","MARE",6,"Netherlands","NL",1,"Scheme",1
2140,2004,3,"Maritime Affairs and Fisheries","MARE",7,"Denmark","DK",1,"Scheme",3
2143,2004,3,"Maritime Affairs and Fisheries","MARE",8,"Ireland","IE",1,"Scheme",2
2146,2004,3,"Maritime Affairs and Fisheries","MARE",9,"United Kingdom","UK",1,"Scheme",4
2155,2004,3,"Maritime Affairs and Fisheries","MARE",12,"Spain","ES",1,"Scheme",1
2194,2004,3,"Maritime Affairs and Fisheries","MARE",25,"Slovenia","SI",1,"Scheme",1
2197,2005,1,"Competition","COMP",1,"Belgium","BE",1,"Scheme",10
2199,2005,1,"Competition","COMP",1,"Belgium","BE",3,"Ad hoc",2
2200,2005,1,"Competition","COMP",2,"France","FR",1,"Scheme",17
2201,2005,1,"Competition","COMP",2,"France","FR",2,"Individual application",2
2202,2005,1,"Competition","COMP",2,"France","FR",3,"Ad hoc",5
2203,2005,1,"Competition","COMP",3,"Germany","DE",1,"Scheme",61
2204,2005,1,"Competition","COMP",3,"Germany","DE",2,"Individual application",7
2205,2005,1,"Competition","COMP",3,"Germany","DE",3,"Ad hoc",8
2206,2005,1,"Competition","COMP",4,"Italy","IT",1,"Scheme",80
2208,2005,1,"Competition","COMP",4,"Italy","IT",3,"Ad hoc",6
2209,2005,1,"Competition","COMP",5,"Luxembourg","LU",1,"Scheme",1
2212,2005,1,"Competition","COMP",6,"Netherlands","NL",1,"Scheme",32
2213,2005,1,"Competition","COMP",6,"Netherlands","NL",2,"Individual application",5
2214,2005,1,"Competition","COMP",6,"Netherlands","NL",3,"Ad hoc",3
2215,2005,1,"Competition","COMP",7,"Denmark","DK",1,"Scheme",12
2217,2005,1,"Competition","COMP",7,"Denmark","DK",3,"Ad hoc",2
2218,2005,1,"Competition","COMP",8,"Ireland","IE",1,"Scheme",8
2219,2005,1,"Competition","COMP",8,"Ireland","IE",2,"Individual application",2
2220,2005,1,"Competition","COMP",8,"Ireland","IE",3,"Ad hoc",2
2221,2005,1,"Competition","COMP",9,"United Kingdom","UK",1,"Scheme",97
2222,2005,1,"Competition","COMP",9,"United Kingdom","UK",2,"Individual application",5
2223,2005,1,"Competition","COMP",9,"United Kingdom","UK",3,"Ad hoc",4
2224,2005,1,"Competition","COMP",10,"Greece","EL",1,"Scheme",16
2226,2005,1,"Competition","COMP",10,"Greece","EL",3,"Ad hoc",2
2227,2005,1,"Competition","COMP",11,"Portugal","PT",1,"Scheme",1
2228,2005,1,"Competition","COMP",11,"Portugal","PT",2,"Individual application",3
2229,2005,1,"Competition","COMP",11,"Portugal","PT",3,"Ad hoc",1
2230,2005,1,"Competition","COMP",12,"Spain","ES",1,"Scheme",43
2232,2005,1,"Competition","COMP",12,"Spain","ES",3,"Ad hoc",3
2233,2005,1,"Competition","COMP",13,"Austria","AT",1,"Scheme",16
2234,2005,1,"Competition","COMP",13,"Austria","AT",2,"Individual application",2
2235,2005,1,"Competition","COMP",13,"Austria","AT",3,"Ad hoc",1
2236,2005,1,"Competition","COMP",14,"Finland","FI",1,"Scheme",3
2238,2005,1,"Competition","COMP",14,"Finland","FI",3,"Ad hoc",1
2239,2005,1,"Competition","COMP",15,"Sweden","SE",1,"Scheme",12
2240,2005,1,"Competition","COMP",15,"Sweden","SE",2,"Individual application",1
2241,2005,1,"Competition","COMP",15,"Sweden","SE",3,"Ad hoc",2
2242,2005,1,"Competition","COMP",16,"Cyprus","CY",1,"Scheme",5
2245,2005,1,"Competition","COMP",17,"Czech Republic","CZ",1,"Scheme",30
2248,2005,1,"Competition","COMP",18,"Estonia","EE",1,"Scheme",13
2251,2005,1,"Competition","COMP",19,"Hungary","HU",1,"Scheme",13
2253,2005,1,"Competition","COMP",19,"Hungary","HU",3,"Ad hoc",1
2254,2005,1,"Competition","COMP",20,"Latvia","LV",1,"Scheme",7
2256,2005,1,"Competition","COMP",20,"Latvia","LV",3,"Ad hoc",2
2257,2005,1,"Competition","COMP",21,"Lithuania","LT",1,"Scheme",11
2258,2005,1,"Competition","COMP",21,"Lithuania","LT",2,"Individual application",1
2259,2005,1,"Competition","COMP",21,"Lithuania","LT",3,"Ad hoc",2
2260,2005,1,"Competition","COMP",22,"Malta","MT",1,"Scheme",11
2263,2005,1,"Competition","COMP",23,"Poland","PL",1,"Scheme",62
2264,2005,1,"Competition","COMP",23,"Poland","PL",2,"Individual application",6
2265,2005,1,"Competition","COMP",23,"Poland","PL",3,"Ad hoc",6
2266,2005,1,"Competition","COMP",24,"Slovakia","SK",1,"Scheme",8
2267,2005,1,"Competition","COMP",24,"Slovakia","SK",2,"Individual application",4
2268,2005,1,"Competition","COMP",24,"Slovakia","SK",3,"Ad hoc",9
2272,2005,2,"Agriculture and Rural Development","AGRI",1,"Belgium","BE",1,"Scheme",4
2275,2005,2,"Agriculture and Rural Development","AGRI",2,"France","FR",1,"Scheme",35
2278,2005,2,"Agriculture and Rural Development","AGRI",3,"Germany","DE",1,"Scheme",27
2281,2005,2,"Agriculture and Rural Development","AGRI",4,"Italy","IT",1,"Scheme",79
2282,2005,2,"Agriculture and Rural Development","AGRI",4,"Italy","IT",2,"Individual application",1
2287,2005,2,"Agriculture and Rural Development","AGRI",6,"Netherlands","NL",1,"Scheme",22
2290,2005,2,"Agriculture and Rural Development","AGRI",7,"Denmark","DK",1,"Scheme",6
2291,2005,2,"Agriculture and Rural Development","AGRI",7,"Denmark","DK",2,"Individual application",1
2293,2005,2,"Agriculture and Rural Development","AGRI",8,"Ireland","IE",1,"Scheme",2
2296,2005,2,"Agriculture and Rural Development","AGRI",9,"United Kingdom","UK",1,"Scheme",33
2299,2005,2,"Agriculture and Rural Development","AGRI",10,"Greece","EL",1,"Scheme",2
2302,2005,2,"Agriculture and Rural Development","AGRI",11,"Portugal","PT",1,"Scheme",4
2305,2005,2,"Agriculture and Rural Development","AGRI",12,"Spain","ES",1,"Scheme",40
2308,2005,2,"Agriculture and Rural Development","AGRI",13,"Austria","AT",1,"Scheme",4
2311,2005,2,"Agriculture and Rural Development","AGRI",14,"Finland","FI",1,"Scheme",6
2314,2005,2,"Agriculture and Rural Development","AGRI",15,"Sweden","SE",1,"Scheme",2
2317,2005,2,"Agriculture and Rural Development","AGRI",16,"Cyprus","CY",1,"Scheme",1
2320,2005,2,"Agriculture and Rural Development","AGRI",17,"Czech Republic","CZ",1,"Scheme",7
2323,2005,2,"Agriculture and Rural Development","AGRI",18,"Estonia","EE",1,"Scheme",1
2326,2005,2,"Agriculture and Rural Development","AGRI",19,"Hungary","HU",1,"Scheme",3
2327,2005,2,"Agriculture and Rural Development","AGRI",19,"Hungary","HU",2,"Individual application",1
2329,2005,2,"Agriculture and Rural Development","AGRI",20,"Latvia","LV",1,"Scheme",13
2332,2005,2,"Agriculture and Rural Development","AGRI",21,"Lithuania","LT",1,"Scheme",7
2338,2005,2,"Agriculture and Rural Development","AGRI",23,"Poland","PL",1,"Scheme",3
2341,2005,2,"Agriculture and Rural Development","AGRI",24,"Slovakia","SK",1,"Scheme",1
2343,2005,2,"Agriculture and Rural Development","AGRI",24,"Slovakia","SK",3,"Ad hoc",1
2344,2005,2,"Agriculture and Rural Development","AGRI",25,"Slovenia","SI",1,"Scheme",1
2350,2005,3,"Maritime Affairs and Fisheries","MARE",2,"France","FR",1,"Scheme",1
2356,2005,3,"Maritime Affairs and Fisheries","MARE",4,"Italy","IT",1,"Scheme",15
2362,2005,3,"Maritime Affairs and Fisheries","MARE",6,"Netherlands","NL",1,"Scheme",4
2371,2005,3,"Maritime Affairs and Fisheries","MARE",9,"United Kingdom","UK",1,"Scheme",7
2377,2005,3,"Maritime Affairs and Fisheries","MARE",11,"Portugal","PT",1,"Scheme",2
2380,2005,3,"Maritime Affairs and Fisheries","MARE",12,"Spain","ES",1,"Scheme",3
2386,2005,3,"Maritime Affairs and Fisheries","MARE",14,"Finland","FI",1,"Scheme",1
2398,2005,3,"Maritime Affairs and Fisheries","MARE",18,"Estonia","EE",1,"Scheme",1
2404,2005,3,"Maritime Affairs and Fisheries","MARE",20,"Latvia","LV",1,"Scheme",1
2407,2005,3,"Maritime Affairs and Fisheries","MARE",21,"Lithuania","LT",1,"Scheme",1
2419,2005,3,"Maritime Affairs and Fisheries","MARE",25,"Slovenia","SI",1,"Scheme",1
2422,2006,1,"Competition","COMP",1,"Belgium","BE",1,"Scheme",13
2423,2006,1,"Competition","COMP",1,"Belgium","BE",2,"Individual application",1
2424,2006,1,"Competition","COMP",1,"Belgium","BE",3,"Ad hoc",2
2425,2006,1,"Competition","COMP",2,"France","FR",1,"Scheme",37
2426,2006,1,"Competition","COMP",2,"France","FR",2,"Individual application",11
2427,2006,1,"Competition","COMP",2,"France","FR",3,"Ad hoc",7
2428,2006,1,"Competition","COMP",3,"Germany","DE",1,"Scheme",66
2429,2006,1,"Competition","COMP",3,"Germany","DE",2,"Individual application",12
2430,2006,1,"Competition","COMP",3,"Germany","DE",3,"Ad hoc",17
2431,2006,1,"Competition","COMP",4,"Italy","IT",1,"Scheme",82
2432,2006,1,"Competition","COMP",4,"Italy","IT",2,"Individual application",4
2433,2006,1,"Competition","COMP",4,"Italy","IT",3,"Ad hoc",20
2434,2006,1,"Competition","COMP",5,"Luxembourg","LU",1,"Scheme",1
2437,2006,1,"Competition","COMP",6,"Netherlands","NL",1,"Scheme",22
2438,2006,1,"Competition","COMP",6,"Netherlands","NL",2,"Individual application",4
2439,2006,1,"Competition","COMP",6,"Netherlands","NL",3,"Ad hoc",24
2440,2006,1,"Competition","COMP",7,"Denmark","DK",1,"Scheme",12
2441,2006,1,"Competition","COMP",7,"Denmark","DK",2,"Individual application",2
2442,2006,1,"Competition","COMP",7,"Denmark","DK",3,"Ad hoc",1
2443,2006,1,"Competition","COMP",8,"Ireland","IE",1,"Scheme",14
2446,2006,1,"Competition","COMP",9,"United Kingdom","UK",1,"Scheme",43
2447,2006,1,"Competition","COMP",9,"United Kingdom","UK",2,"Individual application",2
2448,2006,1,"Competition","COMP",9,"United Kingdom","UK",3,"Ad hoc",29
2449,2006,1,"Competition","COMP",10,"Greece","EL",1,"Scheme",7
2452,2006,1,"Competition","COMP",11,"Portugal","PT",1,"Scheme",2
2453,2006,1,"Competition","COMP",11,"Portugal","PT",2,"Individual application",3
2454,2006,1,"Competition","COMP",11,"Portugal","PT",3,"Ad hoc",5
2455,2006,1,"Competition","COMP",12,"Spain","ES",1,"Scheme",46
2456,2006,1,"Competition","COMP",12,"Spain","ES",2,"Individual application",1
2457,2006,1,"Competition","COMP",12,"Spain","ES",3,"Ad hoc",4
2458,2006,1,"Competition","COMP",13,"Austria","AT",1,"Scheme",16
2459,2006,1,"Competition","COMP",13,"Austria","AT",2,"Individual application",1
2460,2006,1,"Competition","COMP",13,"Austria","AT",3,"Ad hoc",3
2461,2006,1,"Competition","COMP",14,"Finland","FI",1,"Scheme",7
2462,2006,1,"Competition","COMP",14,"Finland","FI",2,"Individual application",1
2463,2006,1,"Competition","COMP",14,"Finland","FI",3,"Ad hoc",2
2464,2006,1,"Competition","COMP",15,"Sweden","SE",1,"Scheme",11
2465,2006,1,"Competition","COMP",15,"Sweden","SE",2,"Individual application",2
2467,2006,1,"Competition","COMP",16,"Cyprus","CY",1,"Scheme",17
2469,2006,1,"Competition","COMP",16,"Cyprus","CY",3,"Ad hoc",1
2470,2006,1,"Competition","COMP",17,"Czech Republic","CZ",1,"Scheme",17
2471,2006,1,"Competition","COMP",17,"Czech Republic","CZ",2,"Individual application",3
2472,2006,1,"Competition","COMP",17,"Czech Republic","CZ",3,"Ad hoc",6
2473,2006,1,"Competition","COMP",18,"Estonia","EE",1,"Scheme",10
2475,2006,1,"Competition","COMP",18,"Estonia","EE",3,"Ad hoc",2
2476,2006,1,"Competition","COMP",19,"Hungary","HU",1,"Scheme",21
2477,2006,1,"Competition","COMP",19,"Hungary","HU",2,"Individual application",2
2479,2006,1,"Competition","COMP",20,"Latvia","LV",1,"Scheme",6
2480,2006,1,"Competition","COMP",20,"Latvia","LV",2,"Individual application",1
2482,2006,1,"Competition","COMP",21,"Lithuania","LT",1,"Scheme",2
2485,2006,1,"Competition","COMP",22,"Malta","MT",1,"Scheme",8
2488,2006,1,"Competition","COMP",23,"Poland","PL",1,"Scheme",35
2489,2006,1,"Competition","COMP",23,"Poland","PL",2,"Individual application",1
2490,2006,1,"Competition","COMP",23,"Poland","PL",3,"Ad hoc",36
2491,2006,1,"Competition","COMP",24,"Slovakia","SK",1,"Scheme",8
2492,2006,1,"Competition","COMP",24,"Slovakia","SK",2,"Individual application",19
2493,2006,1,"Competition","COMP",24,"Slovakia","SK",3,"Ad hoc",12
2494,2006,1,"Competition","COMP",25,"Slovenia","SI",1,"Scheme",5
2497,2006,2,"Agriculture and Rural Development","AGRI",1,"Belgium","BE",1,"Scheme",6
2500,2006,2,"Agriculture and Rural Development","AGRI",2,"France","FR",1,"Scheme",40
2501,2006,2,"Agriculture and Rural Development","AGRI",2,"France","FR",2,"Individual application",3
2502,2006,2,"Agriculture and Rural Development","AGRI",2,"France","FR",3,"Ad hoc",2
2503,2006,2,"Agriculture and Rural Development","AGRI",3,"Germany","DE",1,"Scheme",18
2504,2006,2,"Agriculture and Rural Development","AGRI",3,"Germany","DE",2,"Individual application",1
2505,2006,2,"Agriculture and Rural Development","AGRI",3,"Germany","DE",3,"Ad hoc",3
2506,2006,2,"Agriculture and Rural Development","AGRI",4,"Italy","IT",1,"Scheme",86
2507,2006,2,"Agriculture and Rural Development","AGRI",4,"Italy","IT",2,"Individual application",13
2508,2006,2,"Agriculture and Rural Development","AGRI",4,"Italy","IT",3,"Ad hoc",2
2512,2006,2,"Agriculture and Rural Development","AGRI",6,"Netherlands","NL",1,"Scheme",19
2513,2006,2,"Agriculture and Rural Development","AGRI",6,"Netherlands","NL",2,"Individual application",8
2515,2006,2,"Agriculture and Rural Development","AGRI",7,"Denmark","DK",1,"Scheme",3
